               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,            0.044304,            0.026506,            0.011779,             0.66235,             0.50702,             0.58804,             0.35992,            0.047131,             0.02447,            0.012348,             0.00775,             0.00775,             0.00775
                  77,            0.043434,            0.025505,            0.011701,             0.67772,             0.53543,              0.5927,             0.32119,            0.048315,            0.024089,            0.012166,             0.00772,             0.00772,             0.00772
                  78,            0.043325,            0.025665,             0.01112,             0.53489,             0.56236,             0.52019,             0.30627,            0.053561,            0.025284,            0.016736,             0.00769,             0.00769,             0.00769
                  79,            0.043333,            0.025544,            0.011654,             0.64363,             0.57024,             0.60818,             0.35517,             0.05096,            0.024542,            0.014296,             0.00766,             0.00766,             0.00766
                  80,            0.043424,            0.025592,            0.011227,             0.60592,             0.55083,             0.58161,               0.356,            0.048543,            0.024331,            0.012978,             0.00763,             0.00763,             0.00763
                  81,            0.043092,            0.025257,            0.011064,             0.52265,             0.51179,              0.5704,             0.32614,            0.050186,            0.024025,            0.013032,              0.0076,              0.0076,              0.0076
                  82,            0.042613,            0.025583,            0.010874,             0.66817,             0.56053,              0.5962,             0.35566,            0.049185,            0.024402,             0.01186,             0.00757,             0.00757,             0.00757
                  83,            0.042612,            0.025744,            0.011138,             0.64548,             0.57673,             0.61392,              0.3234,            0.050262,            0.024765,            0.012741,             0.00754,             0.00754,             0.00754
                  84,            0.042668,            0.024765,            0.010452,             0.56604,             0.55187,             0.52767,             0.30135,            0.049364,            0.025188,            0.013947,             0.00751,             0.00751,             0.00751
                  85,            0.041935,            0.025541,            0.010746,             0.70456,             0.56081,             0.64026,             0.41184,            0.048435,            0.023381,            0.012326,             0.00748,             0.00748,             0.00748
                  86,            0.041536,            0.024922,             0.01085,             0.61837,             0.58681,             0.63434,             0.39823,            0.047613,             0.02341,             0.01251,             0.00745,             0.00745,             0.00745
                  87,            0.042712,            0.025449,            0.010757,             0.61383,             0.54147,             0.56768,             0.36356,            0.046256,            0.024428,            0.011261,             0.00742,             0.00742,             0.00742
                  88,            0.042456,            0.025458,            0.011154,             0.76135,             0.55889,             0.63749,             0.37669,            0.046806,            0.022999,            0.010983,             0.00739,             0.00739,             0.00739
                  89,            0.041748,            0.025596,            0.010441,              0.7939,             0.54262,             0.64265,              0.4013,            0.046701,             0.02281,            0.012071,             0.00736,             0.00736,             0.00736
                  90,            0.042051,            0.025054,             0.01043,             0.72302,             0.52787,              0.6484,             0.40582,            0.048415,            0.023949,            0.013604,             0.00733,             0.00733,             0.00733
                  91,            0.041519,            0.024803,            0.010379,             0.77174,             0.53538,             0.63531,             0.38461,            0.048405,            0.023588,            0.012991,              0.0073,              0.0073,              0.0073
                  92,            0.041282,            0.024749,            0.010438,              0.6629,             0.57578,             0.61446,             0.38199,            0.048674,            0.023102,            0.012954,             0.00727,             0.00727,             0.00727
                  93,             0.04197,            0.025338,            0.010152,              0.6156,             0.60428,             0.60463,             0.34836,            0.049464,             0.02394,            0.011935,             0.00724,             0.00724,             0.00724
                  94,            0.041139,            0.024996,            0.010355,              0.5452,             0.36043,             0.42696,             0.21952,            0.053832,            0.025816,            0.015445,             0.00721,             0.00721,             0.00721
                  95,            0.040334,            0.024631,           0.0099596,              0.6402,             0.60279,             0.64276,              0.3744,            0.046316,            0.024234,             0.01115,             0.00718,             0.00718,             0.00718
                  96,            0.041256,            0.024793,           0.0099394,             0.68112,             0.58552,             0.67403,             0.40794,            0.046722,            0.023207,             0.01055,             0.00715,             0.00715,             0.00715
                  97,            0.040275,            0.025226,            0.010002,             0.58264,             0.62453,             0.64054,             0.40151,            0.045368,            0.023223,            0.011342,             0.00712,             0.00712,             0.00712
                  98,            0.040213,            0.024275,           0.0096818,              0.7139,             0.55426,             0.66707,             0.40815,            0.046441,            0.022723,            0.011045,             0.00709,             0.00709,             0.00709
                  99,            0.040281,            0.024527,           0.0097916,             0.65603,              0.6254,             0.64374,             0.39274,            0.045616,            0.022949,            0.012753,             0.00706,             0.00706,             0.00706
                 100,            0.040455,            0.024793,            0.009967,             0.69251,             0.57952,             0.64338,             0.42471,            0.047289,            0.023526,            0.011637,             0.00703,             0.00703,             0.00703
                 101,            0.040053,            0.024013,           0.0098587,             0.73471,             0.60374,             0.65937,             0.39481,            0.046365,            0.022819,            0.011766,               0.007,               0.007,               0.007
                 102,            0.041123,            0.024651,            0.010163,             0.64221,             0.64627,             0.67768,             0.42274,            0.044467,            0.023167,            0.010265,             0.00697,             0.00697,             0.00697
                 103,             0.03909,            0.023992,           0.0096834,              0.5556,             0.37787,              0.4592,             0.23266,            0.055844,            0.023895,            0.013577,             0.00694,             0.00694,             0.00694
                 104,            0.039458,            0.024547,           0.0091562,               0.729,              0.6042,             0.65723,              0.4015,             0.04596,            0.023278,            0.011375,             0.00691,             0.00691,             0.00691
                 105,            0.039897,            0.023999,           0.0096932,             0.67355,             0.55017,             0.62089,             0.41842,             0.04548,            0.024109,            0.011267,             0.00688,             0.00688,             0.00688
                 106,            0.039605,            0.024714,           0.0097695,             0.72837,             0.58518,             0.65718,             0.41357,            0.045651,            0.023054,            0.011815,             0.00685,             0.00685,             0.00685
                 107,            0.039624,            0.023577,           0.0095291,             0.74967,              0.6155,             0.67559,             0.42438,            0.046087,            0.022462,            0.010418,             0.00682,             0.00682,             0.00682
                 108,            0.039644,            0.024606,           0.0097041,              0.7355,             0.52258,             0.63105,             0.37406,            0.046163,            0.023977,            0.011211,             0.00679,             0.00679,             0.00679
                 109,            0.039604,            0.024262,           0.0093068,             0.57679,             0.65259,             0.63633,             0.39696,            0.043688,            0.024422,            0.010733,             0.00676,             0.00676,             0.00676
                 110,            0.038831,            0.023023,            0.009119,             0.67396,              0.6163,             0.65664,             0.41697,            0.045393,            0.022622,            0.010943,             0.00673,             0.00673,             0.00673
                 111,            0.039161,            0.023839,            0.009125,             0.70937,             0.61964,             0.69833,             0.44992,            0.044877,            0.022807,            0.011643,              0.0067,              0.0067,              0.0067
                 112,            0.038692,            0.023471,           0.0091977,              0.7711,              0.5606,             0.63456,              0.3542,            0.048226,            0.023212,            0.011823,             0.00667,             0.00667,             0.00667
                 113,            0.039175,            0.024076,           0.0091252,             0.77806,             0.62606,             0.69246,             0.44444,            0.044221,            0.022374,            0.010748,             0.00664,             0.00664,             0.00664
                 114,            0.038597,            0.023632,           0.0088259,             0.74361,             0.64973,             0.69272,             0.45054,            0.044244,            0.022096,            0.011165,             0.00661,             0.00661,             0.00661
                 115,            0.039483,            0.023674,           0.0093545,             0.86948,             0.57969,             0.70101,             0.46924,            0.042783,            0.022755,            0.010117,             0.00658,             0.00658,             0.00658
                 116,            0.037461,            0.023185,             0.00864,             0.75206,             0.58671,             0.66564,             0.41052,            0.045184,            0.023181,            0.011352,             0.00655,             0.00655,             0.00655
                 117,             0.03886,            0.023409,           0.0090971,             0.77688,             0.57189,             0.67587,             0.41233,            0.047186,            0.022287,            0.010673,             0.00652,             0.00652,             0.00652
                 118,            0.038344,            0.023566,           0.0088897,             0.83447,             0.57202,             0.70071,             0.43526,            0.044667,            0.021844,           0.0097754,             0.00649,             0.00649,             0.00649
                 119,            0.038312,            0.024301,           0.0088356,             0.76325,              0.6588,               0.729,             0.45563,            0.043198,            0.021551,            0.010519,             0.00646,             0.00646,             0.00646
                 120,            0.038784,            0.023562,           0.0089896,             0.73834,             0.55654,             0.66724,             0.41607,            0.045188,            0.024576,             0.01315,             0.00643,             0.00643,             0.00643
                 121,            0.037649,            0.023316,           0.0085937,             0.72725,             0.61571,             0.68448,             0.42881,            0.045259,            0.021946,            0.012121,              0.0064,              0.0064,              0.0064
                 122,            0.038057,            0.023834,            0.008697,             0.75909,             0.60728,             0.70125,             0.47193,            0.043191,            0.021898,            0.010994,             0.00637,             0.00637,             0.00637
                 123,            0.037426,             0.02294,           0.0082856,             0.81927,             0.58709,             0.71151,             0.45748,            0.042956,            0.021596,            0.010579,             0.00634,             0.00634,             0.00634
                 124,            0.037413,            0.023107,           0.0084943,             0.58771,             0.50214,             0.55549,             0.33559,            0.052145,            0.023648,            0.015515,             0.00631,             0.00631,             0.00631
                 125,             0.03737,            0.022267,           0.0086782,             0.80662,             0.61013,             0.69517,             0.44387,            0.043818,            0.022262,           0.0090683,             0.00628,             0.00628,             0.00628
                 126,            0.037402,            0.023113,           0.0086913,             0.63841,             0.61435,             0.63367,             0.39902,            0.046708,            0.023876,            0.010192,             0.00625,             0.00625,             0.00625
                 127,            0.037428,            0.023095,           0.0086812,             0.64571,             0.68012,             0.70197,             0.46465,            0.043124,            0.021642,           0.0090477,             0.00622,             0.00622,             0.00622
                 128,            0.037886,            0.024286,           0.0086985,             0.80748,             0.63761,             0.72817,             0.45735,            0.042216,            0.021843,           0.0093476,             0.00619,             0.00619,             0.00619
                 129,            0.036713,            0.022822,           0.0084115,             0.75998,             0.57787,             0.68661,             0.42851,            0.044966,             0.02217,            0.012052,             0.00616,             0.00616,             0.00616
                 130,            0.037145,            0.023242,           0.0084156,             0.72985,             0.63405,             0.70347,              0.4384,            0.043096,            0.021855,           0.0091428,             0.00613,             0.00613,             0.00613
                 131,            0.037779,            0.023584,           0.0085004,             0.76201,             0.63667,             0.71063,             0.46365,             0.04187,            0.021616,            0.010659,              0.0061,              0.0061,              0.0061
                 132,            0.036762,            0.022016,           0.0081297,             0.76835,             0.64837,             0.71253,             0.44936,            0.043672,            0.021971,            0.010129,             0.00607,             0.00607,             0.00607
                 133,            0.037022,            0.023462,           0.0081955,             0.62885,              0.6699,             0.68378,              0.3989,            0.043861,            0.022778,           0.0097129,             0.00604,             0.00604,             0.00604
                 134,            0.036293,             0.02266,           0.0079383,             0.72293,             0.62338,             0.69983,             0.46619,            0.042806,            0.022415,            0.010016,             0.00601,             0.00601,             0.00601
                 135,            0.036372,             0.02289,           0.0082696,             0.67049,             0.60508,             0.66986,              0.4348,            0.045805,            0.023646,            0.010768,             0.00598,             0.00598,             0.00598
                 136,            0.037121,            0.023343,           0.0086835,             0.69062,             0.66324,             0.70934,             0.44325,            0.042042,            0.022489,           0.0092093,             0.00595,             0.00595,             0.00595
                 137,            0.036519,            0.023313,           0.0079855,             0.69332,             0.60619,              0.6323,             0.39823,             0.04509,            0.023651,           0.0094202,             0.00592,             0.00592,             0.00592
                 138,            0.036529,            0.022993,           0.0080759,             0.69478,             0.64688,              0.6716,             0.40977,            0.043395,            0.023329,            0.010575,             0.00589,             0.00589,             0.00589
                 139,             0.03612,            0.023024,           0.0077157,             0.74153,             0.57044,             0.66755,              0.4193,            0.042454,            0.023466,           0.0089318,             0.00586,             0.00586,             0.00586
                 140,            0.036815,            0.023227,           0.0087497,             0.65029,             0.64118,             0.68156,             0.44817,            0.043564,            0.023475,           0.0098256,             0.00583,             0.00583,             0.00583
                 141,            0.035687,            0.022339,           0.0076175,             0.76517,             0.61767,             0.71033,             0.45057,            0.044121,            0.022162,            0.011292,              0.0058,              0.0058,              0.0058
                 142,            0.036114,             0.02309,           0.0079629,             0.65126,             0.68525,             0.71543,             0.43282,            0.041507,            0.022354,           0.0096213,             0.00577,             0.00577,             0.00577
                 143,            0.035508,            0.022058,           0.0079211,             0.88484,             0.58161,             0.72185,             0.46139,            0.042609,            0.021797,           0.0086485,             0.00574,             0.00574,             0.00574
                 144,            0.036313,            0.022996,           0.0081423,              0.7175,             0.67394,             0.71301,             0.47713,            0.042031,            0.021343,           0.0097281,             0.00571,             0.00571,             0.00571
                 145,            0.036282,            0.021652,           0.0077896,             0.74804,             0.64861,             0.71044,             0.47325,            0.044253,            0.021215,            0.010162,             0.00568,             0.00568,             0.00568
                 146,            0.035188,            0.022401,           0.0076965,             0.74476,             0.62344,             0.69834,             0.45851,            0.042752,            0.021652,             0.01036,             0.00565,             0.00565,             0.00565
