               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.045134,            0.026477,            0.012654,             0.33996,             0.38961,             0.36325,             0.23251,            0.057587,            0.029343,            0.018572,             0.00763,             0.00763,             0.00763
                  81,            0.044793,            0.026077,            0.012236,             0.52568,             0.56365,             0.53365,             0.34842,            0.047782,            0.024613,            0.013249,              0.0076,              0.0076,              0.0076
                  82,            0.045536,            0.026505,             0.01279,             0.78542,             0.31581,             0.39374,             0.26859,            0.061791,            0.027597,            0.022148,             0.00757,             0.00757,             0.00757
                  83,            0.044707,            0.026593,            0.012242,             0.59551,             0.57741,             0.55426,             0.33706,            0.053126,             0.02456,            0.014902,             0.00754,             0.00754,             0.00754
                  84,            0.044167,            0.025535,            0.011461,             0.57566,             0.54903,              0.5347,             0.33113,            0.049579,             0.02392,            0.014113,             0.00751,             0.00751,             0.00751
                  85,            0.043757,            0.026383,             0.01188,             0.48957,             0.56569,             0.56469,             0.36207,            0.050414,            0.024579,            0.014407,             0.00748,             0.00748,             0.00748
                  86,            0.043449,            0.025661,            0.011875,             0.46339,               0.547,              0.4867,             0.27204,            0.053069,            0.025044,            0.013427,             0.00745,             0.00745,             0.00745
                  87,            0.044462,            0.026213,            0.011907,              0.5082,             0.54763,             0.55261,             0.37271,             0.05189,            0.025756,            0.014419,             0.00742,             0.00742,             0.00742
                  88,            0.044316,            0.026288,            0.012387,             0.29564,             0.46097,             0.35023,             0.19547,            0.062263,            0.031344,            0.019004,             0.00739,             0.00739,             0.00739
                  89,            0.043278,            0.026304,            0.011448,             0.54162,             0.59855,             0.59651,             0.39624,            0.050011,             0.02458,            0.013942,             0.00736,             0.00736,             0.00736
                  90,            0.043544,            0.025713,            0.011256,             0.65718,             0.57399,             0.59784,             0.37521,            0.049657,            0.023246,            0.011726,             0.00733,             0.00733,             0.00733
                  91,            0.043101,            0.025457,            0.011629,             0.55707,             0.52688,             0.54181,             0.35116,            0.051622,            0.027013,             0.01421,              0.0073,              0.0073,              0.0073
                  92,            0.043007,            0.025349,            0.011646,             0.29334,              0.3841,             0.29822,             0.17301,            0.061801,            0.029451,            0.018113,             0.00727,             0.00727,             0.00727
                  93,            0.043198,            0.026199,            0.011281,             0.64596,             0.54259,             0.58149,             0.38881,            0.050096,            0.023757,            0.013843,             0.00724,             0.00724,             0.00724
                  94,            0.043163,            0.025567,            0.011518,             0.64749,             0.52696,             0.58451,             0.38555,            0.049959,            0.024208,            0.015253,             0.00721,             0.00721,             0.00721
                  95,             0.04168,            0.025337,            0.010963,             0.56752,             0.43243,             0.51329,             0.31576,            0.049836,            0.025846,            0.012642,             0.00718,             0.00718,             0.00718
                  96,            0.042635,             0.02544,            0.010869,             0.72299,             0.53715,             0.61478,             0.37935,            0.050148,            0.025408,            0.014422,             0.00715,             0.00715,             0.00715
                  97,             0.04161,              0.0259,            0.010966,             0.61745,             0.56554,             0.61049,             0.38053,            0.046743,            0.023871,            0.011101,             0.00712,             0.00712,             0.00712
                  98,            0.041277,            0.024928,            0.010643,             0.71542,             0.57234,             0.63889,             0.39887,              0.0486,            0.023311,            0.011746,             0.00709,             0.00709,             0.00709
                  99,            0.041599,            0.025309,             0.01074,             0.67201,             0.58812,             0.64696,             0.40935,            0.046695,            0.023295,            0.013356,             0.00706,             0.00706,             0.00706
                 100,              0.0421,            0.025538,            0.010959,             0.70279,             0.51462,             0.59536,             0.38136,            0.048161,             0.02395,            0.011998,             0.00703,             0.00703,             0.00703
                 101,            0.041367,            0.024641,             0.01093,             0.71263,             0.46237,             0.55126,             0.32772,            0.050961,            0.025249,            0.011391,               0.007,               0.007,               0.007
                 102,            0.042439,            0.025481,            0.011066,             0.71547,             0.52308,             0.62936,             0.40264,            0.047294,            0.023175,            0.014008,             0.00697,             0.00697,             0.00697
                 103,            0.040535,            0.024636,            0.010729,              0.4378,             0.36845,             0.41965,             0.23671,            0.051598,            0.026485,            0.013198,             0.00694,             0.00694,             0.00694
                 104,            0.040927,            0.025388,             0.01001,             0.66031,             0.60195,             0.66558,             0.43877,            0.044979,            0.023513,             0.01101,             0.00691,             0.00691,             0.00691
                 105,            0.041335,            0.024724,            0.010661,             0.77599,             0.54206,             0.64917,             0.42192,            0.048003,            0.023733,            0.011653,             0.00688,             0.00688,             0.00688
                 106,            0.041027,            0.025403,            0.010608,             0.68517,             0.48361,             0.58195,             0.34845,            0.049247,            0.025414,            0.013299,             0.00685,             0.00685,             0.00685
                 107,            0.040474,            0.024101,            0.010331,             0.85638,             0.43798,             0.58953,             0.35882,            0.046237,            0.024958,            0.010325,             0.00682,             0.00682,             0.00682
                 108,            0.041081,            0.025277,            0.010516,             0.51049,             0.61167,             0.57356,             0.34494,            0.046869,            0.029576,            0.012076,             0.00679,             0.00679,             0.00679
                 109,            0.040902,            0.025112,            0.010373,             0.35477,              0.4308,             0.38359,             0.20867,            0.059482,            0.027675,            0.017212,             0.00676,             0.00676,             0.00676
                 110,            0.040346,            0.023718,            0.010209,             0.54902,              0.5361,             0.55704,              0.3254,            0.046625,            0.024983,            0.011263,             0.00673,             0.00673,             0.00673
                 111,             0.04056,            0.024551,            0.010346,             0.59138,             0.49592,             0.55078,              0.3176,            0.050311,            0.024044,            0.011692,              0.0067,              0.0067,              0.0067
                 112,            0.039709,            0.024247,            0.010182,             0.65065,             0.57661,              0.6365,             0.35138,            0.045199,            0.023231,            0.011835,             0.00667,             0.00667,             0.00667
                 113,            0.040536,            0.024675,            0.010122,             0.67501,             0.59014,              0.6339,             0.39288,            0.046304,            0.023079,            0.011483,             0.00664,             0.00664,             0.00664
                 114,            0.039172,            0.024442,           0.0097466,             0.59304,              0.4746,             0.52911,             0.30709,            0.050642,            0.024444,            0.014554,             0.00661,             0.00661,             0.00661
                 115,            0.040061,            0.024428,            0.010026,             0.66726,             0.60064,             0.63831,             0.42229,            0.046401,            0.024271,            0.014383,             0.00658,             0.00658,             0.00658
                 116,            0.038595,            0.023722,           0.0094639,             0.53836,             0.49573,             0.49252,             0.28344,            0.049022,             0.02556,            0.012209,             0.00655,             0.00655,             0.00655
                 117,            0.039779,            0.023823,           0.0098287,             0.65054,             0.47668,             0.53127,             0.28551,            0.050372,            0.025171,            0.012884,             0.00652,             0.00652,             0.00652
                 118,            0.039394,            0.024245,           0.0097965,             0.73343,              0.5644,              0.6717,             0.43147,            0.044033,            0.023077,            0.010903,             0.00649,             0.00649,             0.00649
                 119,            0.039109,            0.024875,             0.00957,               0.698,             0.59037,             0.66734,             0.43497,            0.044285,            0.022754,            0.011431,             0.00646,             0.00646,             0.00646
                 120,            0.039846,            0.024425,           0.0098552,             0.74642,              0.5721,             0.67148,             0.44061,            0.045619,            0.022237,            0.012225,             0.00643,             0.00643,             0.00643
