               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,             0.04886,            0.035221,            0.013677,             0.67757,             0.41331,             0.43592,             0.20256,            0.055978,            0.036931,            0.020811,            0.006733,            0.006733,            0.006733
                 101,            0.047915,            0.035952,            0.013125,             0.62746,             0.44427,             0.45936,             0.22383,            0.055279,            0.036629,            0.018414,              0.0067,              0.0067,              0.0067
                 102,            0.047939,            0.034534,            0.012691,             0.66893,             0.46308,             0.51512,             0.26122,            0.054457,            0.036524,            0.019037,            0.006667,            0.006667,            0.006667
                 103,            0.047151,            0.035211,            0.012587,             0.60612,             0.37691,             0.41123,             0.22815,            0.058713,            0.038495,            0.021461,            0.006634,            0.006634,            0.006634
                 104,            0.047149,            0.034246,            0.013524,             0.61288,             0.27139,             0.30534,             0.15867,            0.064651,            0.042262,            0.028982,            0.006601,            0.006601,            0.006601
                 105,            0.048012,            0.034694,            0.012729,             0.62407,             0.46137,              0.4695,             0.22759,            0.055598,            0.036685,             0.01794,            0.006568,            0.006568,            0.006568
                 106,            0.046854,            0.034669,            0.012836,             0.60645,             0.45508,              0.4498,             0.24521,            0.053788,             0.03716,             0.01881,            0.006535,            0.006535,            0.006535
                 107,            0.046115,            0.034048,            0.013492,             0.62877,              0.4483,             0.46118,             0.22063,            0.053872,            0.037064,            0.015647,            0.006502,            0.006502,            0.006502
                 108,            0.046679,            0.034321,            0.012032,              0.6714,             0.41877,              0.4575,             0.24792,            0.054017,            0.037938,            0.018116,            0.006469,            0.006469,            0.006469
                 109,            0.047105,            0.034024,            0.012189,             0.52538,              0.4908,             0.45474,             0.21063,            0.057271,            0.039462,            0.022214,            0.006436,            0.006436,            0.006436
                 110,              0.0464,            0.035053,            0.012858,              0.5997,             0.50984,             0.50239,             0.24191,            0.053285,            0.036774,            0.019196,            0.006403,            0.006403,            0.006403
                 111,            0.045507,            0.032564,            0.010801,             0.68968,             0.44185,             0.51994,             0.27856,            0.052369,            0.036718,            0.018632,             0.00637,             0.00637,             0.00637
                 112,            0.045709,            0.035068,            0.011717,             0.52271,             0.51456,             0.50321,              0.2552,             0.05281,            0.037684,            0.015852,            0.006337,            0.006337,            0.006337
                 113,            0.047027,            0.034339,            0.012196,             0.61663,             0.46309,             0.50527,             0.26146,            0.053053,            0.035937,             0.01798,            0.006304,            0.006304,            0.006304
                 114,            0.045435,            0.033482,            0.011745,             0.66372,             0.46508,             0.51988,             0.26736,            0.053622,            0.036903,            0.017931,            0.006271,            0.006271,            0.006271
                 115,            0.045558,            0.034463,            0.011824,             0.57384,             0.49415,             0.48743,             0.26143,            0.052748,            0.036608,            0.016545,            0.006238,            0.006238,            0.006238
                 116,            0.046123,            0.033432,            0.012406,             0.67417,             0.46313,             0.51299,             0.23521,            0.056078,            0.037028,            0.018368,            0.006205,            0.006205,            0.006205
