               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.043651,             0.03145,            0.011199,             0.61009,              0.3956,             0.46489,             0.23209,            0.054932,            0.038645,            0.021057,            0.005644,            0.005644,            0.005644
                 134,            0.043313,            0.031371,             0.01047,             0.65699,             0.47403,             0.50888,             0.25819,             0.05157,            0.036306,            0.017954,            0.005611,            0.005611,            0.005611
                 135,            0.043123,            0.031607,            0.010165,             0.69043,             0.44611,             0.50286,             0.23811,            0.053875,            0.037478,            0.019459,            0.005578,            0.005578,            0.005578
                 136,            0.042187,            0.033167,            0.010232,             0.33685,             0.41616,             0.35365,             0.20308,            0.059909,            0.044879,            0.028181,            0.005545,            0.005545,            0.005545
                 137,             0.04298,            0.031778,            0.010667,               0.597,             0.54787,             0.57192,             0.28657,             0.05175,            0.037956,            0.017294,            0.005512,            0.005512,            0.005512
                 138,            0.042509,             0.03196,            0.010458,             0.65155,             0.45652,             0.47293,             0.25544,            0.052446,            0.039088,            0.017984,            0.005479,            0.005479,            0.005479
                 139,            0.042148,            0.032772,            0.010065,             0.59498,             0.45254,             0.46262,             0.23266,            0.054277,            0.038742,            0.018376,            0.005446,            0.005446,            0.005446
                 140,            0.042427,            0.032114,           0.0099593,             0.70395,             0.47101,             0.49204,             0.25774,            0.052753,            0.037018,            0.019716,            0.005413,            0.005413,            0.005413
                 141,            0.041701,            0.031886,           0.0099564,             0.74699,             0.42614,             0.50737,             0.26206,            0.054167,            0.036502,            0.021685,             0.00538,             0.00538,             0.00538
                 142,            0.041887,            0.031265,           0.0092771,             0.51626,             0.52955,             0.53799,             0.28617,             0.05073,            0.036532,            0.020031,            0.005347,            0.005347,            0.005347
                 143,            0.042054,            0.031571,           0.0099407,              0.4937,             0.54323,             0.52599,             0.26288,             0.05319,            0.037786,            0.020214,            0.005314,            0.005314,            0.005314
                 144,            0.041595,            0.032103,            0.009586,             0.56529,             0.45984,             0.44888,             0.24809,            0.053771,            0.039482,            0.026087,            0.005281,            0.005281,            0.005281
                 145,             0.04196,              0.0311,             0.01055,             0.66054,              0.4416,             0.50793,             0.26235,            0.051708,            0.038373,            0.020453,            0.005248,            0.005248,            0.005248
                 146,            0.041231,            0.031644,           0.0096248,             0.58319,             0.47693,             0.48454,                0.25,            0.052973,            0.038226,            0.023852,            0.005215,            0.005215,            0.005215
                 147,            0.040995,            0.030931,           0.0090484,             0.66165,             0.51824,             0.51815,             0.27219,            0.051134,            0.036636,            0.019012,            0.005182,            0.005182,            0.005182
                 148,            0.041279,            0.031435,            0.010354,             0.63851,             0.44457,             0.51457,             0.28877,            0.050384,            0.037524,            0.020977,            0.005149,            0.005149,            0.005149
                 149,            0.040769,            0.031598,           0.0086063,             0.63464,             0.42009,             0.50407,             0.27588,            0.052834,            0.039324,            0.022738,            0.005116,            0.005116,            0.005116
                 150,            0.041184,            0.031269,            0.009496,             0.47839,             0.51044,              0.4837,             0.24949,            0.054654,            0.039556,              0.0215,            0.005083,            0.005083,            0.005083
                 151,            0.040556,            0.031421,           0.0088112,             0.47716,             0.51797,             0.48871,             0.24849,            0.052468,            0.038183,            0.022105,             0.00505,             0.00505,             0.00505
                 152,            0.040618,            0.030016,           0.0097777,             0.46943,             0.58673,             0.52814,             0.29022,            0.051829,            0.037725,             0.02259,            0.005017,            0.005017,            0.005017
                 153,            0.040069,             0.03052,           0.0094004,             0.69322,             0.36172,             0.42164,             0.22582,            0.057386,             0.03948,            0.027566,            0.004984,            0.004984,            0.004984
                 154,            0.040725,            0.031661,           0.0091036,             0.72364,             0.42285,             0.49168,             0.25408,            0.052765,            0.038666,            0.020393,            0.004951,            0.004951,            0.004951
                 155,            0.040226,            0.031185,           0.0097569,             0.60259,             0.46161,             0.49717,             0.26135,             0.05277,            0.038104,            0.020447,            0.004918,            0.004918,            0.004918
                 156,            0.039998,            0.029761,           0.0098043,             0.60394,             0.41292,             0.43622,             0.24975,            0.053587,            0.038172,            0.020697,            0.004885,            0.004885,            0.004885
