               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.049329,            0.034684,            0.013874,             0.56787,             0.42233,             0.43034,             0.21501,            0.056265,            0.038699,            0.020085,            0.006898,            0.006898,            0.006898
                  96,            0.048909,            0.035607,            0.013977,             0.29574,             0.33554,             0.31723,             0.17107,            0.067367,            0.042109,            0.023223,            0.006865,            0.006865,            0.006865
                  97,            0.049502,             0.03433,            0.013936,             0.59393,             0.44408,             0.43401,             0.23193,            0.058054,             0.03713,            0.022627,            0.006832,            0.006832,            0.006832
                  98,            0.049276,            0.036938,            0.013559,             0.66771,             0.43898,             0.45648,             0.24551,            0.056033,            0.036031,            0.020855,            0.006799,            0.006799,            0.006799
                  99,            0.048677,            0.035064,            0.013207,             0.35277,             0.47099,              0.3991,              0.2066,            0.060235,            0.040024,             0.02258,            0.006766,            0.006766,            0.006766
                 100,            0.048282,            0.035738,            0.013822,             0.68588,             0.42431,             0.46171,             0.22492,            0.055602,            0.037354,            0.022761,            0.006733,            0.006733,            0.006733
                 101,             0.04843,            0.036626,            0.013406,             0.65872,             0.41595,             0.45686,             0.24114,            0.055387,            0.038088,            0.018161,              0.0067,              0.0067,              0.0067
                 102,             0.04811,            0.034804,            0.012864,             0.61148,             0.44295,               0.451,             0.22252,            0.054756,            0.038989,            0.017139,            0.006667,            0.006667,            0.006667
                 103,            0.047747,            0.035273,            0.012407,             0.60219,             0.43257,             0.45671,             0.20104,            0.054834,            0.036853,            0.016868,            0.006634,            0.006634,            0.006634
                 104,            0.047323,            0.034443,            0.013205,             0.64239,             0.44838,             0.46134,             0.24607,            0.054498,            0.038312,            0.019985,            0.006601,            0.006601,            0.006601
                 105,            0.047969,             0.03508,             0.01277,             0.62728,              0.4671,             0.48853,             0.25852,            0.052907,            0.037158,            0.020651,            0.006568,            0.006568,            0.006568
                 106,            0.047501,            0.034794,            0.012898,              0.6708,             0.45964,             0.48679,             0.25823,            0.055877,            0.037102,            0.018181,            0.006535,            0.006535,            0.006535
                 107,            0.047145,            0.034233,            0.012884,             0.62269,             0.45126,             0.44789,             0.22318,            0.054084,            0.036672,            0.017998,            0.006502,            0.006502,            0.006502
                 108,            0.046151,            0.034777,            0.011882,             0.65901,             0.45422,             0.50343,             0.22819,            0.053618,            0.037587,            0.021519,            0.006469,            0.006469,            0.006469
                 109,            0.047185,            0.033845,            0.012218,             0.58503,             0.42872,             0.41802,             0.22905,            0.057873,            0.040387,            0.021869,            0.006436,            0.006436,            0.006436
                 110,            0.046694,            0.035061,            0.012363,             0.63196,             0.36975,             0.43776,             0.22476,            0.059121,            0.038106,            0.019693,            0.006403,            0.006403,            0.006403
                 111,            0.046113,            0.032553,            0.011249,             0.56612,             0.42588,             0.43846,              0.2516,            0.055638,            0.039772,            0.022288,             0.00637,             0.00637,             0.00637
                 112,            0.045994,            0.035401,            0.012107,             0.66763,             0.42355,              0.4583,             0.22576,            0.054995,            0.038203,            0.019295,            0.006337,            0.006337,            0.006337
                 113,            0.046722,            0.034788,            0.012298,             0.69928,             0.46143,             0.47517,             0.23392,            0.055314,            0.038124,            0.019746,            0.006304,            0.006304,            0.006304
                 114,            0.045465,            0.033791,            0.011911,             0.65577,             0.42128,             0.45592,             0.24712,            0.054037,            0.039202,            0.022594,            0.006271,            0.006271,            0.006271
                 115,            0.045154,            0.034692,            0.011784,               0.642,             0.47508,             0.46875,             0.22868,            0.052938,             0.03772,            0.019978,            0.006238,            0.006238,            0.006238
                 116,            0.045666,            0.033742,            0.012138,             0.62419,             0.43221,             0.46018,             0.24621,            0.053163,            0.037542,            0.019895,            0.006205,            0.006205,            0.006205
                 117,            0.045046,            0.034329,            0.011855,              0.6936,             0.42739,              0.5049,             0.25395,            0.052132,            0.036891,            0.017632,            0.006172,            0.006172,            0.006172
                 118,            0.045091,            0.032565,            0.010888,             0.66458,             0.45316,             0.49239,             0.26504,            0.051598,            0.037333,            0.017649,            0.006139,            0.006139,            0.006139
                 119,            0.046521,            0.034406,            0.011471,             0.68159,             0.47052,             0.48296,             0.26915,            0.052584,            0.037804,            0.021643,            0.006106,            0.006106,            0.006106
                 120,            0.044258,             0.03382,            0.012018,              0.6802,             0.45701,             0.52289,             0.27074,            0.052887,            0.037071,            0.017998,            0.006073,            0.006073,            0.006073
                 121,            0.044237,            0.033357,            0.011129,             0.57141,             0.45789,             0.49069,             0.23682,            0.052271,            0.039281,            0.019813,             0.00604,             0.00604,             0.00604
                 122,            0.043305,            0.032461,            0.011067,             0.69619,             0.42485,             0.47863,             0.24844,             0.05271,            0.037524,            0.017999,            0.006007,            0.006007,            0.006007
                 123,            0.044012,            0.032661,            0.011417,             0.66583,             0.38886,             0.40276,             0.20576,            0.059194,            0.038307,            0.020133,            0.005974,            0.005974,            0.005974
                 124,            0.043844,            0.032119,            0.011013,             0.71148,             0.46097,             0.49826,             0.27488,            0.052234,            0.037285,            0.018572,            0.005941,            0.005941,            0.005941
                 125,            0.043781,             0.03371,            0.010745,             0.60622,              0.4585,             0.49329,             0.25189,            0.053629,            0.036964,            0.017897,            0.005908,            0.005908,            0.005908
                 126,            0.042902,            0.032315,            0.011463,             0.70361,             0.44791,              0.4829,             0.21656,            0.053173,            0.037638,            0.020677,            0.005875,            0.005875,            0.005875
                 127,            0.043424,            0.032895,            0.010842,             0.71463,             0.46499,             0.50635,               0.282,            0.051547,             0.03702,            0.018496,            0.005842,            0.005842,            0.005842
                 128,            0.043754,            0.033518,            0.011692,             0.70389,             0.42878,             0.48711,             0.27052,            0.051632,            0.037071,            0.017026,            0.005809,            0.005809,            0.005809
                 129,            0.043481,            0.031497,            0.011361,             0.64224,             0.46412,              0.4964,             0.26145,            0.052295,            0.037928,            0.018402,            0.005776,            0.005776,            0.005776
                 130,            0.042156,            0.033109,            0.011103,             0.55159,             0.47025,             0.48392,             0.25876,            0.054952,            0.037926,            0.020744,            0.005743,            0.005743,            0.005743
                 131,            0.042488,            0.034202,           0.0097115,              0.6745,             0.43286,             0.46453,             0.24587,            0.053209,            0.037847,            0.022257,             0.00571,             0.00571,             0.00571
                 132,             0.04206,            0.031709,            0.010182,             0.67882,              0.4715,             0.48098,             0.25719,            0.051917,            0.038457,            0.019992,            0.005677,            0.005677,            0.005677
                 133,            0.042773,            0.031261,            0.010576,              0.5747,             0.45591,             0.45033,               0.218,            0.053726,            0.038788,            0.019412,            0.005644,            0.005644,            0.005644
                 134,            0.042108,            0.031048,           0.0097452,             0.41859,             0.48508,             0.46737,              0.2296,            0.054186,            0.038892,            0.021296,            0.005611,            0.005611,            0.005611
                 135,            0.041744,            0.031227,           0.0095931,             0.65414,              0.4033,             0.44563,             0.23955,            0.053261,            0.039251,            0.018893,            0.005578,            0.005578,            0.005578
                 136,            0.041562,            0.032565,           0.0094603,             0.44209,              0.4942,             0.46496,             0.24143,            0.054091,            0.040176,            0.019745,            0.005545,            0.005545,            0.005545
                 137,            0.041844,            0.031205,              0.0103,              0.5436,             0.54899,             0.55671,             0.28322,            0.051493,            0.038534,            0.017798,            0.005512,            0.005512,            0.005512
                 138,            0.040859,            0.031126,           0.0096273,             0.66595,             0.44269,             0.51102,             0.26553,            0.052464,            0.038862,            0.018892,            0.005479,            0.005479,            0.005479
                 139,            0.040601,            0.032149,           0.0097431,              0.6878,             0.49095,             0.50711,             0.26292,            0.049998,            0.037885,            0.018457,            0.005446,            0.005446,            0.005446
                 140,            0.041202,             0.03174,           0.0099377,             0.58843,             0.43649,              0.4522,             0.24105,            0.053261,            0.039213,            0.017157,            0.005413,            0.005413,            0.005413
                 141,             0.04121,            0.031367,           0.0097516,             0.69379,             0.44435,             0.48457,             0.27104,             0.05372,            0.037679,            0.019601,             0.00538,             0.00538,             0.00538
                 142,             0.04071,            0.030716,           0.0089937,              0.6759,             0.48728,             0.53035,             0.25314,            0.052377,            0.037008,            0.018154,            0.005347,            0.005347,            0.005347
                 143,            0.040447,            0.031083,           0.0094854,             0.68697,             0.46187,             0.47988,             0.25727,            0.052146,            0.037313,            0.017414,            0.005314,            0.005314,            0.005314
                 144,            0.039947,            0.031545,           0.0091391,             0.72024,             0.42594,             0.52731,             0.27532,            0.052322,            0.039062,            0.020475,            0.005281,            0.005281,            0.005281
                 145,            0.040825,            0.030321,            0.010341,               0.704,             0.44508,             0.49664,             0.27381,            0.052428,            0.037989,            0.018609,            0.005248,            0.005248,            0.005248
                 146,             0.04032,            0.031165,            0.008867,             0.74989,             0.44058,             0.51719,             0.29461,            0.051034,            0.036741,            0.018514,            0.005215,            0.005215,            0.005215
                 147,            0.039545,             0.03002,           0.0087746,             0.72051,             0.45178,             0.49449,             0.26078,            0.052592,            0.036891,            0.018919,            0.005182,            0.005182,            0.005182
                 148,            0.039923,            0.030906,           0.0099072,             0.69722,             0.42877,             0.51139,              0.2635,            0.053567,            0.037605,            0.018204,            0.005149,            0.005149,            0.005149
                 149,            0.039199,            0.030877,           0.0081354,             0.65602,             0.42522,             0.51868,              0.2623,            0.051722,            0.039764,            0.018409,            0.005116,            0.005116,            0.005116
                 150,            0.039858,            0.030353,           0.0088394,             0.43374,             0.58999,             0.53076,             0.25704,            0.052136,            0.038516,            0.018044,            0.005083,            0.005083,            0.005083
                 151,            0.039532,            0.030922,           0.0080922,             0.70556,             0.46388,              0.5417,             0.26911,            0.050507,            0.038595,            0.016566,             0.00505,             0.00505,             0.00505
                 152,            0.039522,            0.029388,           0.0094409,               0.487,             0.58484,             0.57173,             0.29171,            0.050486,            0.038195,            0.017838,            0.005017,            0.005017,            0.005017
                 153,            0.039033,            0.029592,           0.0090731,              0.4777,             0.58431,             0.53327,             0.27275,            0.051267,             0.03875,            0.017185,            0.004984,            0.004984,            0.004984
                 154,             0.03926,            0.030918,           0.0086355,             0.48668,             0.56576,             0.52696,             0.25267,            0.052638,            0.039314,              0.0161,            0.004951,            0.004951,            0.004951
                 155,            0.038839,            0.030602,           0.0091166,             0.42928,              0.5687,             0.51605,             0.26206,            0.052981,            0.038844,            0.019101,            0.004918,            0.004918,            0.004918
                 156,            0.038653,            0.029009,           0.0091083,             0.70401,             0.45708,             0.49751,             0.27191,            0.052339,            0.038643,             0.01841,            0.004885,            0.004885,            0.004885
                 157,             0.03837,            0.028871,           0.0080211,             0.68046,             0.46805,             0.50899,             0.25864,            0.051796,            0.039464,            0.019101,            0.004852,            0.004852,            0.004852
                 158,            0.038905,             0.02934,             0.00819,             0.68969,             0.48387,             0.53906,             0.27628,            0.053132,            0.037997,            0.022347,            0.004819,            0.004819,            0.004819
                 159,            0.039123,            0.030604,           0.0090137,             0.73507,             0.40982,             0.47577,             0.28508,            0.053585,            0.037732,            0.025145,            0.004786,            0.004786,            0.004786
                 160,            0.038671,            0.029534,           0.0087868,             0.72226,             0.46178,             0.53357,             0.27604,            0.051661,            0.037931,            0.021425,            0.004753,            0.004753,            0.004753
                 161,            0.038417,            0.030053,            0.008763,             0.67056,             0.47705,              0.5039,              0.2804,            0.051345,            0.038177,            0.019898,             0.00472,             0.00472,             0.00472
                 162,            0.038118,             0.02984,           0.0079828,             0.71378,             0.48511,             0.52926,             0.29602,            0.050755,            0.038175,            0.020841,            0.004687,            0.004687,            0.004687
